pl_name,hostname,pl_orbsmax,pl_radj,pl_massj,st_rad,st_mass,ra,dec,sy_dist,sy_gaiamag
K2-245 b,K2-245,0.0959,0.387,,1.25,0.83,185.181563,-1.5909138,456.064,12.5639
K2-390 b,K2-390,,0.416,,0.97,0.79,355.702386,-9.5887124,456.122,13.3434
K2-49 b,K2-49,,0.285,,0.7,,177.3202331,3.4755183,457.125,15.2444
Kepler-530 b,Kepler-530,0.2186,,,1.05,0.9,283.3402948,48.549062,457.709,13.3949
K2-281 b,K2-281,,0.72,,0.75,,16.2274724,7.2692169,458.139,14.7677
Kepler-1481 b,Kepler-1481,0.0588,,,0.8,0.77,289.4390075,49.7312226,459.076,14.7429
Kepler-105 b,Kepler-105,,0.259,,1.16,1.11,287.8872376,46.2761224,459.223,12.8025
Kepler-105 c,Kepler-105,0.072,0.144,,1.16,,287.8872376,46.2761224,459.223,12.8025
Kepler-1185 b,Kepler-1185,0.4425,,,0.94,1.06,287.2411783,39.3326977,459.273,12.5524
Kepler-153 b,Kepler-153,,,,0.71,0.91,282.460502,48.2570293,459.368,14.2493
Kepler-153 c,Kepler-153,0.2337,,,0.86,0.77,282.460502,48.2570293,459.368,14.2493
Kepler-1223 b,Kepler-1223,0.1187,,,0.8,0.84,285.2956462,44.5527542,459.957,14.6119
Kepler-984 b,Kepler-984,0.2327,,,0.91,0.91,296.9588566,46.3940661,460.188,13.4677
Kepler-1957 b,Kepler-1957,0.0299,,,0.77,0.74,293.711436,47.8874467,460.899,14.7806
Kepler-1576 b,Kepler-1576,0.0727,,,1.24,1.05,289.0739641,40.3660239,460.91,13.3354
Kepler-536 b,Kepler-536,0.028,,,1.6,0.92,297.7363605,49.637101,462.322,13.7823
K2-372 b,K2-372,,0.263,,0.92,0.85,130.7988719,13.0094226,463.88,13.4436
TYC 4282-00605-1 b,TYC 4282-00605-1,0.422,,,16.21,0.97,343.8721029,62.2391907,464.128,9.90946
HAT-P-40 b,HAT-P-40,,,,2.21,1.51,335.5129199,45.4573423,464.469,11.4162
Kepler-1323 b,Kepler-1323,0.0195,,,1.33,1.15,292.8722515,46.098729,465.417,12.344
Kepler-932 b,Kepler-932,0.028,,,0.81,0.78,296.9520797,43.2720233,465.612,14.136
Kepler-1366 b,Kepler-1366,,,,0.68,0.65,285.0648845,41.5548464,465.826,15.8887
Kepler-1086 b,Kepler-1086,0.1183,,,0.61,0.62,295.251187,45.8429537,466.084,15.5551
Kepler-1086 c,Kepler-1086,0.4964,,,0.61,0.62,295.251187,45.8429537,466.084,15.5551
Kepler-467 b,Kepler-467,,,,1.48,1.02,287.3629145,38.6497341,466.265,12.359
WASP-90 b,WASP-90,,,,1.98,1.55,315.5319489,7.0562793,466.433,11.4559
Kepler-1566 b,Kepler-1566,0.0118,,,0.68,0.75,283.5875459,40.5749018,466.586,14.3122
Kepler-185 b,Kepler-185,,0.1,,0.79,0.82,282.4681674,43.8899464,466.735,14.4426
Kepler-185 c,Kepler-185,0.1381,,,0.79,0.81,282.4681674,43.8899464,466.735,14.4426
Kepler-833 b,Kepler-833,0.117,,,0.57,0.61,290.4799052,45.6005798,467.37,15.4686
Kepler-512 b,Kepler-512,,,,1.13,1.16,298.2689217,48.9167391,467.375,12.6135
Kepler-997 b,Kepler-997,,,,1.55,1.18,289.2333767,49.9388952,467.568,11.8477
Kepler-283 b,Kepler-283,,,,0.63,0.66,293.6137413,47.838938,468.094,15.8753
Kepler-283 c,Kepler-283,0.3661,,,0.72,0.76,293.6137413,47.838938,468.094,15.8753
Kepler-513 b,Kepler-513,0.187,,,1.07,1.04,285.0416235,50.0753913,468.258,12.8822
Kepler-1947 b,Kepler-1947,,0.09,,1.69,0.98,296.1040313,42.3425818,468.771,12.877
KELT-21 b,KELT-21,0.05224,1.586,3.91,1.64,1.46,304.8000322,32.5810446,470.878,10.5415
HATS-25 b,HATS-25,0.05163,1.26,0.613,1.11,0.99,207.9076746,-23.7812403,471.158,12.9353
Kepler-935 b,Kepler-935,,,,0.7,0.77,295.0217193,46.6192011,471.782,14.9002
Kepler-109 b,Kepler-109,,,,1.4,1.09,290.3926795,40.2849074,474.861,12.2955
Kepler-109 c,Kepler-109,,0.235,,1.4,1.09,290.3926795,40.2849074,474.861,12.2955
Kepler-1318 b,Kepler-1318,,0.27,,0.71,,290.3763246,41.1507928,475.248,15.2424
K2-114 b,K2-114,,0.956,,0.85,,127.882912,11.922255,475.758,14.2751
K2-44 b,K2-44,,0.262,,1.56,1.05,174.011661,-2.5209338,476.703,12.0238
Kepler-884 b,Kepler-884,0.0625,,,1.03,1.0,292.5844328,49.9232012,476.733,13.0469
EPIC 201615463 c,K2-166,,0.109,,,1.07,185.1880932,2.2823788,476.882,11.9456
K2-166 b,K2-166,0.0858,0.195,,1.61,1.16,185.1880932,2.2823788,476.882,11.9456
Kepler-1341 b,Kepler-1341,,,,0.79,0.71,280.5116813,44.1593503,476.957,15.0181
KOI-94 b,KOI-94,0.051,,,1.52,1.28,297.3330716,41.8911186,477.052,12.1882
KOI-94 c,KOI-94,0.096,,,1.3,1.08,297.3330716,41.8911186,477.052,12.1882
KOI-94 d,KOI-94,0.1684,1.005,0.334,1.52,1.28,297.3330716,41.8911186,477.052,12.1882
KOI-94 e,KOI-94,,,,1.43,1.18,297.3330716,41.8911186,477.052,12.1882
K2-108 b,K2-108,,0.518,,1.8,,123.3818484,16.419516,477.295,12.1704
TYC 3667-1280-1 b,TYC 3667-1280-1,0.21,,,6.26,1.87,12.8875757,58.4261485,477.516,9.42321
Kepler-92 b,Kepler-92,,0.313,0.202,1.7,1.21,289.0860607,41.5630224,477.992,11.7451
Kepler-92 c,Kepler-92,0.184,,,1.53,1.17,289.0860607,41.5630224,477.992,11.7451
Kepler-92 d,Kepler-92,,0.181,,1.78,,289.0860607,41.5630224,477.992,11.7451
Kepler-1163 b,Kepler-1163,0.069,,,1.12,1.18,290.235863,50.0300654,478.647,12.1183
Kepler-1959 b,Kepler-1959,0.0617,,,0.81,0.77,296.022301,44.7326691,479.263,14.5568
K2-358 b,K2-358,0.0863,0.239,,0.91,0.93,133.8081054,18.9497263,480.307,13.5733
Kepler-1315 b,Kepler-1315,0.0163,,,0.86,0.81,295.8215678,46.0530562,480.869,14.9517
Kepler-1315 c,Kepler-1315,0.064,,,0.86,0.81,295.8215678,46.0530562,480.869,14.9517
Kepler-1324 b,Kepler-1324,0.0466,,,0.82,0.8,291.1849503,40.3112023,481.667,15.1336
Kepler-1121 b,Kepler-1121,,,,1.53,1.16,297.7865467,47.8861542,482.047,12.017
Kepler-1040 b,Kepler-1040,0.6291,,,0.84,0.82,283.1137663,48.1312774,482.119,13.3216
Kepler-1178 b,Kepler-1178,0.1596,,,0.53,0.53,288.4561183,45.8022258,482.287,13.9597
Kepler-1966 b,Kepler-1966,0.0763,,,0.84,0.8,292.4637788,41.2990438,484.601,14.7889
Kepler-898 b,Kepler-898,,0.133,,0.62,0.65,286.5854116,46.8708877,484.891,15.9386
Kepler-786 b,Kepler-786,,,,0.82,0.72,293.7439223,38.9392217,485.318,14.9463
Kepler-215 b,Kepler-215,0.0812,,,1.01,0.81,294.9735313,45.2136867,485.997,13.5549
Kepler-215 c,Kepler-215,,0.117,,0.85,0.94,294.9735313,45.2136867,485.997,13.5549
Kepler-215 d,Kepler-215,0.187,,,0.83,0.92,294.9735313,45.2136867,485.997,13.5549
Kepler-215 e,Kepler-215,,0.133,,0.85,0.94,294.9735313,45.2136867,485.997,13.5549
Kepler-949 b,Kepler-949,,0.218,,0.75,,298.6079128,46.45366,486.105,14.5084
Kepler-1832 b,Kepler-1832,0.037,,,0.72,0.68,299.8517779,43.7320611,486.174,14.3752
HATS-60 b,HATS-60,0.04708,1.153,0.662,1.46,1.1,341.3640336,-14.9917747,486.474,12.5004
Kepler-431 b,Kepler-431,0.0725,,,1.68,1.1,281.1123072,43.2277663,486.546,11.9291
Kepler-431 c,Kepler-431,0.088,,,1.79,1.21,281.1123072,43.2277663,486.546,11.9291
Kepler-431 d,Kepler-431,,0.117,,1.62,,281.1123072,43.2277663,486.546,11.9291
Kepler-1197 b,Kepler-1197,,0.1,,0.68,,291.6693437,42.5907441,486.94,15.1132
Kepler-900 b,Kepler-900,0.0679,,,0.77,0.85,296.177272,46.9989635,487.525,14.9453
Kepler-326 b,Kepler-326,0.033,,,1.8,0.91,294.3255898,46.0022646,487.675,13.6788
Kepler-326 c,Kepler-326,,,,1.04,0.88,294.3255898,46.0022646,487.675,13.6788
Kepler-326 d,Kepler-326,0.0685,,,1.59,0.93,294.3255898,46.0022646,487.675,13.6788
Kepler-4 b,Kepler-4,0.0439,,,1.53,1.09,285.6154492,50.1357712,487.916,12.1577
K2-276 b,K2-276,,,,0.89,0.79,125.9528309,22.6339399,488.152,14.3792
WASP-61 b,WASP-61,0.0514,1.24,2.06,1.36,1.22,75.2996637,-26.0541438,488.66,12.0702
Kepler-318 b,Kepler-318,,,,0.95,1.08,298.4828337,46.7936357,489.141,13.281
Kepler-318 c,Kepler-318,0.1053,,,1.47,1.11,298.4828337,46.7936357,489.141,13.281
Kepler-742 b,Kepler-742,0.07,,,0.63,0.65,283.8659676,46.7896522,489.253,15.1722
K2-350 b,K2-350,,0.137,,1.04,0.98,204.0355092,-14.0092516,489.368,13.3115
K2-350 c,K2-350,,0.251,,1.01,,204.0355092,-14.0092516,489.368,13.3115
Kepler-1036 b,Kepler-1036,0.4792,,,0.87,0.97,295.1817093,49.9458172,489.435,13.7635
Kepler-1530 b,Kepler-1530,,,,0.82,0.92,288.1624396,48.165153,489.876,14.0055
Kepler-1530 c,Kepler-1530,,0.149,,0.81,,288.1624396,48.165153,489.876,14.0055
Kepler-1530 d,Kepler-1530,,0.293,,1.3,1.01,288.1624396,48.165153,489.876,14.0055
Kepler-1050 b,Kepler-1050,,,,1.03,1.06,282.9249847,48.6264015,490.488,13.0723
Kepler-1050 c,Kepler-1050,,,,1.03,1.06,282.9249847,48.6264015,490.488,13.0723
TYC 3318-01333-1 b,TYC 3318-01333-1,1.414,,,5.9,1.19,45.5825716,49.7441421,490.61,9.4629
K2-87 b,K2-87,0.094,0.678,,1.4,1.16,66.2363638,18.8273617,491.242,13.7078
Kepler-1136 b,Kepler-1136,0.0299,,,0.65,0.64,284.1078441,44.2458047,491.406,15.6422
K2-60 b,K2-60,,0.575,,0.86,,338.6062312,-13.7318044,491.87,12.6108
Kepler-989 b,Kepler-989,0.0734,,,0.91,0.83,281.5827983,47.2334674,491.978,14.4083
Kepler-1058 b,Kepler-1058,,,,,,294.5956256,45.8750556,491.997,15.5037
Kepler-795 b,Kepler-795,0.1817,,,1.0,0.91,291.0189951,38.5455728,492.122,13.3107
K2-177 b,K2-177,,0.189,,1.21,1.21,55.2296156,20.7360891,492.167,12.422
Kepler-1963 b,Kepler-1963,0.0298,,,0.98,0.92,296.5875182,47.207129,492.847,13.8875
Kepler-1395 b,Kepler-1395,,,,1.24,1.13,292.3374945,47.6641732,492.894,12.536
Kepler-1581 b,Kepler-1581,0.0682,,,1.22,1.07,287.3713199,39.6036225,493.175,12.3525
HATS-65 b,HATS-65,0.04497,1.501,0.821,1.31,1.26,292.9397825,-26.7402021,493.32,12.3793
K2-15 b,K2-15,,0.277,,0.76,,178.1105741,4.2546649,493.992,14.4237
HATS-24 b,HATS-24,0.02547,1.487,2.44,1.17,1.21,268.8907069,-61.7474,494.182,12.6911
Kepler-103 b,Kepler-103,,0.301,0.031,1.44,1.09,288.9845512,40.0644857,494.832,12.2466
Kepler-103 c,Kepler-103,,0.475,,1.56,1.07,288.9845512,40.0644857,494.832,12.2466
Kepler-1505 b,Kepler-1505,,,,1.26,0.99,292.0020614,41.7869639,495.148,12.9258
Kepler-1139 b,Kepler-1139,0.016,,,0.73,0.83,287.9455985,39.2305281,495.156,14.1349
K2-45 b,K2-45,0.025,0.931,,0.69,0.68,169.6327547,-1.7740582,495.317,15.3442
Kepler-198 b,Kepler-198,,0.254,,0.93,0.97,290.6731326,38.6910045,495.358,13.5662
Kepler-198 c,Kepler-198,,,,0.95,0.98,290.6731326,38.6910045,495.358,13.5662
Kepler-198 d,Kepler-198,,0.124,,0.9,,290.6731326,38.6910045,495.358,13.5662
EPIC 220554210 c,K2-282,,0.154,,1.01,,13.4321524,7.9952914,496.289,13.8183
K2-282 b,K2-282,0.0499,0.252,,0.94,0.95,13.4321524,7.9952914,496.289,13.8183
Kepler-1389 b,Kepler-1389,0.387,,,0.7,0.78,285.7174414,44.7583487,497.093,14.6836
HD 13189 b,HD 13189,1.85,,,41.98,,32.4173964,32.3164548,497.823,7.01743
K2-64 b,K2-64,0.0619,0.185,,0.73,0.74,332.4138478,-11.4286687,499.891,13.9146
WASP-66 b,WASP-66,0.05461,1.39,2.37,1.75,1.3,158.2250301,-34.9899074,500.258,11.5904
Kepler-1834 b,Kepler-1834,0.048,,,0.69,0.71,294.6646789,39.7838461,500.395,14.9047
K2-355 b,K2-355,0.0632,0.201,,0.92,0.96,124.6426189,13.5027816,500.497,13.5297
Kepler-1480 b,Kepler-1480,,,,0.8,0.83,291.9998055,49.3018321,500.892,14.4824
Kepler-1766 b,Kepler-1766,0.4237,,,1.07,0.92,294.2772343,46.6752351,501.229,12.8705
KOI-1831 d,Kepler-324,,,,0.86,0.89,286.4714473,49.6490933,501.574,14.0909
Kepler-324 b,Kepler-324,,,,0.86,0.89,286.4714473,49.6490933,501.574,14.0909
Kepler-324 c,Kepler-324,,0.298,,0.83,0.87,286.4714473,49.6490933,501.574,14.0909
Kepler-324 e,Kepler-324,,,,0.86,0.89,286.4714473,49.6490933,501.574,14.0909
Kepler-1560 b,Kepler-1560,0.0397,,,0.99,0.91,292.7846013,43.21601,502.497,13.3846
Kepler-319 b,Kepler-319,,,,0.87,0.99,288.8119782,39.7706431,503.436,13.7908
Kepler-319 c,Kepler-319,,,,0.87,0.99,288.8119782,39.7706431,503.436,13.7908
Kepler-319 d,Kepler-319,,,,0.87,0.99,288.8119782,39.7706431,503.436,13.7908
Kepler-787 b,Kepler-787,,,,0.63,0.68,291.6924773,38.5729105,503.568,15.8612
Kepler-882 b,Kepler-882,,0.103,,0.85,,294.6500256,43.3356106,504.605,14.0774
Kepler-572 b,Kepler-572,,0.218,,0.76,,291.221172,50.5813487,504.667,14.4853
Kepler-1209 b,Kepler-1209,,0.134,,1.26,,287.5849352,49.1547328,505.531,12.4115
TIC 257060897 b,TIC 257060897,,,,1.89,,227.5321527,72.7103128,505.703,11.6659
Kepler-1450 b,Kepler-1450,,,,0.66,0.72,294.5536825,45.0813011,505.829,15.4892
Kepler-1445 b,Kepler-1445,0.0949,,,1.09,1.01,280.2495197,43.9150665,506.357,12.4184
Kepler-1378 b,Kepler-1378,,,,0.65,0.67,297.373403,40.3663986,506.434,16.0538
HAT-P-35 b,HAT-P-35,0.04978,1.332,1.056,1.44,1.24,123.250703,4.7870288,506.965,12.2802
K2-391 b,K2-391,,0.122,,0.57,0.76,356.2260152,-7.7015151,507.94,12.3302
Kepler-1929 b,Kepler-1929,0.354,,,4.01,1.68,299.5833362,47.4481244,508.201,12.072
Kepler-928 b,Kepler-928,0.043,,,0.66,0.69,289.920676,41.5427758,508.809,15.3227
HATS-34 b,HATS-34,0.03166,1.43,0.941,0.98,0.95,0.7744866,-62.4693167,508.842,13.679
WASP-192 b,WASP-192,0.0408,1.23,2.3,1.32,1.09,223.6587187,-38.7445469,508.885,12.5347
Kepler-651 b,Kepler-651,0.1449,,,0.84,0.89,287.3327284,46.2034366,509.408,13.9621
Kepler-1577 b,Kepler-1577,0.0657,,,1.76,0.95,292.9552704,47.5730433,510.029,15.0571
Kepler-121 b,Kepler-121,0.0389,,,0.72,0.77,286.1621273,39.6780204,510.523,14.677
Kepler-121 c,Kepler-121,0.216,0.203,,0.7,,286.1621273,39.6780204,510.523,14.677
HAT-P-55 b,HAT-P-55,0.04604,1.182,0.582,1.01,1.01,264.2735096,25.7311468,511.388,13.0955
HATS-14 b,HATS-14,0.03815,1.039,1.069,0.93,0.97,313.2154754,-25.6873756,513.011,13.7712
Kepler-847 b,Kepler-847,0.0322,,,0.85,0.81,283.5048144,49.4509371,513.103,14.7799
Kepler-1840 b,Kepler-1840,,0.248,,0.8,0.77,298.5948803,41.4359643,513.107,15.0578
Kepler-112 b,Kepler-112,,0.217,,0.86,0.89,296.9811361,43.2097025,513.206,13.7662
Kepler-112 c,Kepler-112,,,,0.98,0.98,296.9811361,43.2097025,513.206,13.7662
Kepler-1694 b,Kepler-1694,0.0426,,,0.63,0.68,293.7936339,40.241023,513.329,14.7519
Kepler-649 b,Kepler-649,,,,0.89,1.09,285.6558336,45.0794516,513.748,13.3936
K2-66 b,K2-66,0.05983,0.222,0.06702,1.67,1.11,331.5266563,-10.7115362,513.877,11.9961
Kepler-1253 b,Kepler-1253,,,,1.54,1.01,283.8852196,47.6371507,514.524,12.4566
HATS-35 b,HATS-35,,,,1.43,1.32,296.688442,-63.5656488,514.555,12.4605
Kepler-1371 b,Kepler-1371,0.0393,,,0.72,0.68,288.8314251,47.5519753,515.334,13.8344
Kepler-1371 c,Kepler-1371,0.0274,,,0.72,0.68,288.8314251,47.5519753,515.334,13.8344
Kepler-1228 b,Kepler-1228,0.0125,,,0.72,0.78,296.552761,46.9661945,515.453,14.8612
HAT-P-50 b,HAT-P-50,,,,1.7,1.27,118.0634379,12.1393474,515.458,11.6722
K2-399 b,K2-399,,0.54,,1.54,0.78,158.0734448,2.2378452,515.491,12.3147
HAT-P-58 b,HAT-P-58,0.04994,1.332,0.372,1.53,1.03,68.8465093,56.8682691,515.59,12.7202
NN Ser c,NN Ser,5.38,,6.91,,0.54,238.2337015,12.9120871,515.818,16.5905
NN Ser d,NN Ser,3.39,,2.28,,0.54,238.2337015,12.9120871,515.818,16.5905
TrES-4 b,TrES-4,0.05091,1.799,0.919,2.01,1.18,268.3043361,37.2117397,515.98,11.4731
Kepler-783 b,Kepler-783,0.051,,,1.17,0.94,291.0628615,47.484789,516.09,13.9378
Kepler-783 c,Kepler-783,0.0684,,,0.86,0.85,291.0628615,47.484789,516.09,13.9378
WASP-141 b,WASP-141,0.0469,1.21,2.69,1.37,1.25,71.8244347,-17.1151736,516.543,12.4822
Kepler-1537 b,Kepler-1537,0.0245,,,1.45,0.94,294.3853917,43.8254461,517.292,14.5457
K2-63 b,K2-63,,0.258,,1.27,,333.4267738,-12.0663429,517.534,12.7269
K2-63 c,K2-63,,0.327,,1.27,,333.4267738,-12.0663429,517.534,12.7269
K2-357 b,K2-357,0.145,0.332,,1.0,0.98,131.9386628,16.3289144,517.687,13.4792
Kepler-298 b,Kepler-298,0.08,0.175,,0.58,,283.0398448,48.8253303,518.204,15.4179
Kepler-298 c,Kepler-298,0.138,,,0.64,0.66,283.0398448,48.8253303,518.204,15.4179
Kepler-298 d,Kepler-298,,0.26,,0.65,0.69,283.0398448,48.8253303,518.204,15.4179
K2-98 b,K2-98,,,,1.51,1.23,126.4882114,11.5110933,518.625,12.0398
KOI-13 b,KOI-13,0.0386,,,3.03,2.47,286.9713876,46.8682463,519.096,10.3678
Kepler-607 b,Kepler-607,,0.078,,0.8,0.84,291.0571451,44.632306,519.122,14.3746
Kepler-607 c,Kepler-607,,0.246,,0.89,0.81,291.0571451,44.632306,519.122,14.3746
K2-99 b,K2-99,0.1597,1.046,,2.63,1.63,208.7737624,-5.4424943,519.229,10.9485
HD 238914 b,HD 238914,5.7,,,12.73,1.47,279.5842102,59.2538819,519.452,8.497
Kepler-199 b,Kepler-199,0.158,0.277,,0.97,,295.5594278,40.236249,521.054,13.5973
Kepler-199 c,Kepler-199,,0.281,,0.88,0.96,295.5594278,40.236249,521.054,13.5973
K2-249 b,K2-249,0.1151,0.249,,1.57,1.32,183.3667344,-8.9952309,521.716,12.4497
Kepler-1965 b,Kepler-1965,0.2301,,,0.84,0.93,292.5147146,38.0219872,521.791,13.6415
Kepler-1715 b,Kepler-1715,,,,1.48,1.12,293.9297337,41.6029048,522.605,12.3012
Kepler-1169 b,Kepler-1169,,,,1.27,1.09,294.9115874,46.4914718,522.823,12.6852
K2-402 b,K2-402,,0.239,,1.28,0.94,161.451913,6.419318,523.055,12.836
HATS-62 b,HATS-62,0.04163,1.055,0.179,0.93,0.9,312.4493079,-24.303506,523.067,13.8321
WASP-114 b,WASP-114,0.02851,1.339,1.769,1.43,1.29,327.6656953,10.4629385,523.337,12.5227
WASP-88 b,WASP-88,,1.46,0.42,1.8,0.94,309.5112337,-48.4620833,523.756,11.478
Kepler-577 b,Kepler-577,0.1348,,,0.48,0.5,294.7119855,39.0737317,524.247,14.9368
WASP-158 b,WASP-158,0.0517,1.07,2.79,1.39,1.38,4.1463468,-10.9764226,524.993,12.0911
Kepler-107 b,Kepler-107,,0.142,,1.46,,297.028162,48.2086019,525.997,12.4627
Kepler-107 c,Kepler-107,,,,1.5,1.04,297.028162,48.2086019,525.997,12.4627
Kepler-107 d,Kepler-107,0.0813,,,1.41,1.14,297.028162,48.2086019,525.997,12.4627
Kepler-107 e,Kepler-107,,0.268,,1.46,,297.028162,48.2086019,525.997,12.4627
Kepler-176 b,Kepler-176,,0.138,,0.8,,294.6679021,43.8532104,527.321,14.5446
Kepler-176 c,Kepler-176,,,,0.82,0.84,294.6679021,43.8532104,527.321,14.5446
Kepler-176 d,Kepler-176,,,,0.82,0.84,294.6679021,43.8532104,527.321,14.5446
Kepler-176 e,Kepler-176,,0.13,,0.8,,294.6679021,43.8532104,527.321,14.5446
Kepler-36 b,Kepler-36,0.1153,0.133,0.014,1.63,1.07,291.2501859,49.2318073,527.956,12.0767
Kepler-36 c,Kepler-36,0.1259,,,1.58,1.01,291.2501859,49.2318073,527.956,12.0767
Kepler-614 b,Kepler-614,0.1027,,,0.79,0.73,298.3848866,46.2759867,527.995,14.5441
WASP-150 b,WASP-150,0.0694,1.07,8.46,1.65,1.39,264.2630197,53.0212751,527.995,11.9151
Kepler-1332 b,Kepler-1332,0.0986,,,0.88,0.91,291.0286411,43.9137055,528.685,13.795
HAT-P-43 b,HAT-P-43,0.04445,1.281,0.73,1.1,1.05,128.9256885,10.2065866,528.825,13.2165
Kepler-905 b,Kepler-905,,0.126,,0.86,0.95,290.0511468,46.7134077,529.268,13.9504
Kepler-1890 b,Kepler-1890,0.0588,,,1.31,1.16,292.5778203,40.6679032,529.596,12.779
Kepler-466 b,Kepler-466,0.2643,,,1.07,0.94,295.6486585,48.4955191,530.122,12.7632
Kepler-466 c,Kepler-466,0.047,,,0.99,1.03,295.6486585,48.4955191,530.122,12.7632
Kepler-415 b,Kepler-415,0.0446,,,0.64,0.67,293.8045041,38.6390517,530.487,15.841
Kepler-415 c,Kepler-415,0.072,,,0.61,0.64,293.8045041,38.6390517,530.487,15.841
Kepler-1104 b,Kepler-1104,0.0614,,,1.2,1.22,294.4685197,49.3309789,530.658,12.0831
Kepler-579 b,Kepler-579,,0.178,,0.96,0.99,295.0020771,39.9528613,530.765,14.2462
Kepler-550 b,Kepler-550,,,,0.82,0.86,297.7001786,47.8637046,531.944,14.4716
Kepler-842 b,Kepler-842,,,,0.76,0.74,292.3285976,49.6535171,532.726,15.1296
Kepler-661 b,Kepler-661,,,,0.68,0.69,283.7107463,47.8631748,534.788,15.8003
HATS-10 b,HATS-10,0.04491,0.969,0.526,1.1,1.1,294.3068385,-22.2044872,534.889,12.9838
Kepler-1408 b,Kepler-1408,0.042,,,1.25,1.13,282.6998783,45.4257884,535.048,11.9622
HATS-28 b,HATS-28,0.04131,1.194,0.672,0.92,0.93,284.3997616,-49.1385126,535.383,13.7929
TOI-2337 b,TOI-2337,,0.9,1.6,3.22,1.32,290.6198948,60.8539035,536.046,11.8752
Kepler-922 b,Kepler-922,,,,0.92,0.98,284.7316084,49.533149,536.323,13.745
HD 4760 b,HD 4760,1.14,,,42.4,1.05,12.4161652,6.4071412,537.873,6.98504
K2-238 b,K2-238,0.046,1.3,0.86,1.59,1.19,347.7043164,-7.8575592,537.963,13.6635
WASP-172 b,WASP-172,0.0694,1.57,0.47,1.91,1.49,199.433742,-47.2375748,538.11,11.0099
Kepler-1276 b,Kepler-1276,,,,1.1,1.22,287.8570173,40.5471909,538.481,12.8485
Kepler-1743 b,Kepler-1743,0.0814,,,2.02,1.23,290.5523552,48.1262575,538.807,11.9354
Kepler-1515 b,Kepler-1515,,0.852,,1.41,1.3,290.9739057,48.1782059,539.321,11.9975
WASP-175 b,WASP-175,0.04403,1.208,0.99,1.2,1.21,166.3187996,-34.1227453,539.36,12.7065
Kepler-895 b,Kepler-895,,,,0.71,0.66,289.2906978,51.4089936,540.134,15.9804
Kepler-1235 b,Kepler-1235,,,,0.98,0.92,284.9030677,43.9540616,540.604,13.8765
K2-230 b,K2-230,0.0409,0.175,,1.39,1.11,191.363117,-6.576051,540.773,12.5751
Kepler-1604 b,Kepler-1604,0.0142,,,0.75,0.81,285.4106549,44.4122318,541.189,14.8989
Kepler-578 b,Kepler-578,,,,0.81,0.9,288.7549882,39.563696,541.432,14.4107
Kepler-1363 b,Kepler-1363,0.0363,,,0.76,0.73,296.9964872,49.2563228,541.714,15.2923
WASP-190 b,WASP-190,0.0663,1.15,1.0,1.6,1.35,7.7095292,-40.5734613,542.251,11.6333
Kepler-1061 b,Kepler-1061,0.0395,,,1.19,1.07,296.2300306,50.2752091,543.375,13.2037
Kepler-1669 b,Kepler-1669,,,,0.71,0.67,297.4303826,39.8478795,543.444,15.9088
Kepler-1669 c,Kepler-1669,,0.17,,0.6,0.61,297.4303826,39.8478795,543.444,15.9088
NY Vir b,NY Vir,,,,0.15,0.46,204.7005847,-2.0303873,544.024,13.3943
NY Vir c,NY Vir,,,,0.15,0.46,204.7005847,-2.0303873,544.024,13.3943
Kepler-1298 b,Kepler-1298,,0.117,,2.0,1.45,284.4227535,49.1061907,544.163,11.3125
Kepler-1458 b,Kepler-1458,,0.249,,0.82,,283.2115971,41.0380135,544.45,14.1996
Kepler-1393 b,Kepler-1393,0.0344,,,0.82,0.91,284.4594558,40.1424756,544.456,13.3324
Kepler-309 b,Kepler-309,0.0512,,,0.49,0.51,297.5098911,46.9614121,544.568,15.1261
Kepler-309 c,Kepler-309,0.349,,,0.49,0.51,297.5098911,46.9614121,544.568,15.1261
Kepler-956 b,Kepler-956,0.06,,,0.98,1.07,292.5308289,49.0616555,544.939,13.2889
Kepler-999 b,Kepler-999,0.066,,,1.11,1.06,299.6604865,46.1984679,545.063,12.2343
Kepler-1605 b,Kepler-1605,0.4506,,,4.0,1.66,287.1349405,47.4886251,546.23,12.4129
Kepler-1358 b,Kepler-1358,0.0656,,,0.82,0.75,286.1705469,43.0089,546.998,14.5403
Kepler-773 b,Kepler-773,0.0465,,,1.11,0.95,290.8846217,38.0575539,547.026,13.2797
Kepler-1161 b,Kepler-1161,,,,0.77,0.71,299.0770621,45.4405583,547.726,15.8004
Kepler-986 b,Kepler-986,0.283,,,0.85,0.95,293.0940391,42.8964457,548.364,13.6421
Kepler-142 b,Kepler-142,0.0306,,,1.24,0.93,295.1190067,48.4813635,548.686,13.197
Kepler-142 c,Kepler-142,0.0542,,,1.24,0.93,295.1190067,48.4813635,548.686,13.197
Kepler-142 d,Kepler-142,0.2361,,,1.23,1.0,295.1190067,48.4813635,548.686,13.197
Kepler-955 b,Kepler-955,,,,0.77,0.89,288.4714969,40.2698157,550.383,14.6273
Kepler-452 b,Kepler-452,0.994,,,0.8,0.89,296.003752,44.2775861,551.727,13.4048
EPIC 248847494 b,EPIC 248847494,4.5,1.11,13.0,2.7,0.9,159.3890808,11.8427484,551.886,12.1722
Kepler-1017 b,Kepler-1017,,,,0.88,0.99,283.469299,40.1325185,552.058,14.1153
